FECHA,PRECIP,EVAP,TMAX,TMIN,clas
05/12/2014,0,NULO,NULO,NULO,No
06/12/2014,0,NULO,23.6,9.2,No
07/12/2014,0,NULO,NULO,NULO,No
08/12/2014,0,NULO,20.8,7.8,No
09/12/2014,0,NULO,20.1,NULO,No
10/12/2014,0,NULO,NULO,9.2,No
11/12/2014,0,NULO,18.2,NULO,No
12/12/2014,0.1,NULO,18.3,10,Si
13/12/2014,0,NULO,22.1,NULO,No
14/12/2014,0,NULO,NULO,NULO,No
15/12/2014,0,NULO,23.6,NULO,No
16/12/2014,0,NULO,22.4,10.6,No
17/12/2014,0,NULO,NULO,NULO,No
18/12/2014,0,NULO,25.4,10.2,No
19/12/2014,0,NULO,26.5,NULO,No
20/12/2014,0,NULO,24,11.2,No
21/12/2014,0,NULO,24,NULO,No
22/12/2014,0,NULO,20.4,12,No
23/12/2014,0,NULO,18.6,NULO,No
24/12/2014,22,NULO,NULO,NULO,Si
25/12/2014,6,NULO,NULO,NULO,Si
26/12/2014,0,NULO,22.1,9,No
27/12/2014,0,NULO,24.5,NULO,No
28/12/2014,0,NULO,NULO,NULO,No
29/12/2014,0,NULO,24.6,8.2,No
30/12/2014,0,NULO,NULO,NULO,No
31/12/2014,0,NULO,NULO,NULO,No
01/01/2015,0,NULO,NULO,8.8,No
02/01/2015,0,NULO,26.4,NULO,No
03/01/2015,0,NULO,23,9.8,No
04/01/2015,0,4.25,24.6,9,No
05/01/2015,0,9.57,NULO,7,No
06/01/2015,0,NULO,23.3,NULO,No
07/01/2015,0,NULO,NULO,10,No
08/01/2015,0,NULO,16.3,NULO,No
09/01/2015,0,NULO,19.9,7,No
10/01/2015,0,NULO,21.2,NULO,No
11/01/2015,0,NULO,NULO,7.4,No
12/01/2015,0,NULO,23.1,NULO,No
13/01/2015,0,NULO,23.6,8.4,No
14/01/2015,0,NULO,23.9,NULO,No
15/01/2015,0,NULO,23.4,9.4,No
16/01/2015,0,NULO,NULO,NULO,No
17/01/2015,0,NULO,22.1,10,No
18/01/2015,0,NULO,21.3,10.5,No
19/01/2015,0,NULO,22,9,No
20/01/2015,0,NULO,23.2,NULO,No
21/01/2015,0,NULO,24.6,10.4,No
22/01/2015,0,NULO,NULO,NULO,No
23/01/2015,0,NULO,NULO,10.2,No
24/01/2015,0,NULO,NULO,NULO,No
25/01/2015,0,NULO,NULO,9.9,No
26/01/2015,0,NULO,23,NULO,No
27/01/2015,0,NULO,23.9,9.8,No
28/01/2015,0,NULO,23.4,NULO,No
29/01/2015,0,NULO,22.8,NULO,No
30/01/2015,0,NULO,21.6,NULO,No
31/01/2015,0,NULO,25,7,No
01/02/2015,0,NULO,NULO,NULO,No
02/02/2015,0,NULO,22,8.2,No
03/02/2015,0,NULO,20.2,NULO,No
04/02/2015,0,NULO,24.4,NULO,No
05/02/2015,0,NULO,22.3,NULO,No
06/02/2015,0,NULO,21,6.2,No
07/02/2015,0,NULO,23.1,NULO,No
08/02/2015,0,NULO,NULO,7.4,No
09/02/2015,0,NULO,22.4,NULO,No
10/02/2015,0,NULO,21.7,6.2,No
11/02/2015,0.8,NULO,23.2,NULO,Si
12/02/2015,0.7,NULO,19.5,NULO,Si
13/02/2015,0,NULO,16,NULO,No
14/02/2015,0,NULO,16.4,7.9,No
15/02/2015,0,NULO,NULO,NULO,No
16/02/2015,0,NULO,24.6,NULO,No
17/02/2015,0,NULO,22.2,NULO,No
18/02/2015,0,NULO,27.4,10.4,No
19/02/2015,0,NULO,NULO,NULO,No
20/02/2015,0,NULO,24.9,11.8,No
21/02/2015,0,NULO,26.3,NULO,No
22/02/2015,0.7,NULO,NULO,NULO,Si
23/02/2015,0,NULO,29.9,NULO,No
24/02/2015,0,NULO,27.5,11.2,No
25/02/2015,0,NULO,NULO,NULO,No
26/02/2015,0,NULO,26.1,13.2,No
27/02/2015,0,NULO,25.1,NULO,No
28/02/2015,0,NULO,27.2,10.9,No
01/03/2015,0,NULO,27.3,NULO,No
02/03/2015,0,NULO,29,12,No
03/03/2015,0,NULO,27.4,NULO,No
04/03/2015,0,NULO,28.7,NULO,No
05/03/2015,0,NULO,25.4,NULO,No
06/03/2015,0.2,NULO,24.6,10.8,Si
07/03/2015,0,NULO,26.1,NULO,No
08/03/2015,0,NULO,NULO,NULO,No
09/03/2015,0,NULO,NULO,NULO,No
10/03/2015,5.2,NULO,21.9,12,Si
11/03/2015,2.6,NULO,NULO,NULO,Si
12/03/2015,4.5,NULO,19.7,7,Si
13/03/2015,0,NULO,21,NULO,No
14/03/2015,0.2,NULO,18.8,9.9,Si
15/03/2015,1.2,NULO,16.5,NULO,Si
16/03/2015,0.2,NULO,23.8,9.3,Si
17/03/2015,0,NULO,NULO,NULO,No
18/03/2015,0,NULO,26.4,13.4,No
19/03/2015,0,NULO,25.6,NULO,No
20/03/2015,0.1,NULO,23.1,12.4,Si
21/03/2015,0,NULO,24.6,NULO,No
22/03/2015,0,NULO,NULO,NULO,No
23/03/2015,0.1,NULO,23.1,NULO,Si
24/03/2015,0.7,NULO,27,11.4,Si
25/03/2015,0,NULO,26.2,NULO,No
26/03/2015,0,NULO,26.1,NULO,No
27/03/2015,13.8,NULO,21.6,NULO,Si
28/03/2015,4.1,NULO,23.5,10.4,Si
29/03/2015,0.7,NULO,22.5,NULO,Si
30/03/2015,0,NULO,23.6,9.8,No
31/03/2015,0,NULO,26.3,NULO,No
01/04/2015,5.7,NULO,27.5,12.5,Si
02/04/2015,0,NULO,NULO,NULO,No
03/04/2015,0,NULO,27.5,13.2,No
04/04/2015,0,NULO,NULO,NULO,No
05/04/2015,0,NULO,NULO,NULO,No
06/04/2015,0,NULO,NULO,NULO,No
07/04/2015,0,NULO,27.6,12,No
08/04/2015,0,NULO,29.2,NULO,No
09/04/2015,0,NULO,29.9,15,No
10/04/2015,0,NULO,NULO,NULO,No
11/04/2015,6.4,NULO,27.2,13,Si
12/04/2015,0,NULO,NULO,NULO,No
13/04/2015,0,NULO,26.7,14,No
14/04/2015,0,NULO,27.6,NULO,No
15/04/2015,0,NULO,27,14,No
16/04/2015,0,NULO,NULO,NULO,No
17/04/2015,0,NULO,28.5,15.2,No
18/04/2015,0,NULO,28.1,NULO,No
19/04/2015,0,NULO,27.8,NULO,No
20/04/2015,0,NULO,NULO,NULO,No
21/04/2015,0,NULO,31.4,15.2,No
22/04/2015,0,NULO,29.5,NULO,No
23/04/2015,0,NULO,29.2,NULO,No
24/04/2015,0,NULO,NULO,NULO,No
25/04/2015,0,NULO,29.1,NULO,No
26/04/2015,0,NULO,NULO,NULO,No
27/04/2015,0,NULO,28.6,16,No
28/04/2015,0,NULO,28.4,NULO,No
29/04/2015,0.4,NULO,19.2,14.6,Si
30/04/2015,3,NULO,22.8,NULO,Si
01/05/2015,0,3.91,24.3,12,No
02/05/2015,0.4,5.7,23,12.2,Si
03/05/2015,0.4,3.64,27.5,12.2,Si
04/05/2015,4.9,NULO,27.3,NULO,Si
05/05/2015,0.8,NULO,28.6,14,Si
06/05/2015,4.5,NULO,26.9,NULO,Si
07/05/2015,20.2,NULO,27.6,NULO,Si
08/05/2015,3.9,NULO,28.6,NULO,Si
09/05/2015,0,NULO,28.6,14.2,No
10/05/2015,0,NULO,NULO,NULO,No
11/05/2015,2.7,NULO,29.5,14.8,Si
12/05/2015,24.7,NULO,25.6,NULO,Si
13/05/2015,4.5,NULO,23.8,12.5,Si
14/05/2015,9.7,NULO,25.4,NULO,Si
15/05/2015,2.4,NULO,25.4,12.8,Si
16/05/2015,2.5,NULO,26.9,13.2,Si
17/05/2015,1.1,NULO,28.8,NULO,Si
18/05/2015,1.2,NULO,27.5,NULO,Si
19/05/2015,0.1,NULO,NULO,13.6,Si
20/05/2015,3.6,NULO,27.5,NULO,Si
21/05/2015,3.7,NULO,28.5,14.2,Si
22/05/2015,20.6,NULO,23.8,NULO,Si
23/05/2015,0,NULO,25.3,12.4,No
24/05/2015,0,NULO,NULO,NULO,No
25/05/2015,4.2,NULO,27.2,13.2,Si
26/05/2015,0,NULO,25.1,NULO,No
27/05/2015,4.8,NULO,27.4,14.2,Si
28/05/2015,12.7,NULO,26.2,NULO,Si
29/05/2015,40.4,NULO,23,13,Si
30/05/2015,6.1,5.28,21.5,NULO,Si
31/05/2015,11.5,NULO,20.2,NULO,Si
01/06/2015,0,NULO,22.7,NULO,No
02/06/2015,0,NULO,25,NULO,No
03/06/2015,0,NULO,24,NULO,No
04/06/2015,4.1,NULO,27,14.4,Si
05/06/2015,0,NULO,24,NULO,No
06/06/2015,6,NULO,23.6,15.4,Si
07/06/2015,0.1,0.34,NULO,14.4,Si
08/06/2015,0,NULO,25.9,12.3,No
09/06/2015,0,NULO,26.6,NULO,No
10/06/2015,0,NULO,29,13.5,No
11/06/2015,0,NULO,28.2,NULO,No
12/06/2015,0.5,NULO,29.3,15.2,Si
13/06/2015,1.4,NULO,NULO,NULO,Si
14/06/2015,0,NULO,NULO,NULO,No
15/06/2015,0.7,NULO,25,NULO,Si
16/06/2015,0,NULO,26.9,14.5,No
17/06/2015,28.5,NULO,NULO,NULO,Si
18/06/2015,25,NULO,22.6,15.2,Si
19/06/2015,0,NULO,26.2,14,No
20/06/2015,7.7,NULO,24.5,13.8,Si
21/06/2015,0,NULO,NULO,NULO,No
22/06/2015,0.6,NULO,25.4,15.8,Si
23/06/2015,0,NULO,26.6,NULO,No
24/06/2015,0,NULO,23.5,13.2,No
25/06/2015,1.4,NULO,23.9,13,Si
26/06/2015,6.5,NULO,26,NULO,Si
27/06/2015,3.3,NULO,24.5,NULO,Si
28/06/2015,0.6,NULO,23.1,NULO,Si
29/06/2015,0.1,NULO,NULO,NULO,Si
30/06/2015,6.4,NULO,24.5,14.4,Si
01/07/2015,3.3,NULO,23.9,13.2,Si
02/07/2015,12.4,NULO,20.6,14.2,Si
03/07/2015,0,2.01,24,12,No
04/07/2015,2.3,1.94,24.1,13.2,Si
05/07/2015,22.7,NULO,25.5,14,Si
06/07/2015,8.7,NULO,26,12.4,Si
07/07/2015,0.1,3.43,25,12,Si
08/07/2015,3.1,2.84,25.6,12,Si
09/07/2015,1.3,NULO,23.2,11,Si
10/07/2015,0,NULO,22.1,11,No
11/07/2015,0,NULO,24.1,12.4,No
12/07/2015,0,NULO,23.5,12.4,No
13/07/2015,0,NULO,27.1,11,No
14/07/2015,0,5.84,27.6,13.3,No
15/07/2015,5.7,NULO,26.6,14.6,Si
16/07/2015,0,NULO,26.1,14.4,No
17/07/2015,0,5.63,23.8,14.2,No
18/07/2015,16.6,NULO,23.7,14.8,Si
19/07/2015,26.4,0.66,26.5,14.2,Si
20/07/2015,0,NULO,25.6,13.6,No
21/07/2015,17.5,3.93,24.4,13.4,Si
22/07/2015,3.5,8.26,25.5,13.6,Si
23/07/2015,7.4,2.46,25,13.6,Si
24/07/2015,7.4,2.22,26.6,12,Si
25/07/2015,0,NULO,NULO,NULO,No
26/07/2015,0,NULO,28.5,NULO,No
27/07/2015,0.3,NULO,28.5,NULO,Si
28/07/2015,0.1,NULO,28.4,NULO,Si
29/07/2015,0,NULO,27.7,13.8,No
30/07/2015,0,7.4,27.6,14.8,No
31/07/2015,0,NULO,26.4,12.7,No
01/08/2015,3.3,8.42,26.9,13.2,Si
02/08/2015,0.1,NULO,27.8,NULO,Si
03/08/2015,0,NULO,27.1,13.8,No
04/08/2015,0.5,NULO,27.1,NULO,Si
05/08/2015,1.8,NULO,26.5,14.8,Si
06/08/2015,3.7,NULO,28.7,NULO,Si
07/08/2015,15.5,NULO,26.5,13.8,Si
08/08/2015,1.8,NULO,26.9,NULO,Si
09/08/2015,0,NULO,28.8,NULO,No
10/08/2015,0,NULO,26.5,NULO,No
11/08/2015,0,NULO,NULO,13,No
12/08/2015,0,NULO,24.3,NULO,No
13/08/2015,14,NULO,23.2,12,Si
14/08/2015,0,2.51,26,13.2,No
15/08/2015,1.8,6.84,27,13,Si
16/08/2015,0,NULO,NULO,NULO,No
17/08/2015,4.7,NULO,23.6,12.8,Si
18/08/2015,0,NULO,24.4,NULO,No
19/08/2015,3.5,NULO,26.7,14.2,Si
20/08/2015,0,NULO,26.5,NULO,No
21/08/2015,0.3,NULO,25.6,NULO,Si
22/08/2015,1.1,NULO,24,14.5,Si
23/08/2015,0.7,NULO,NULO,NULO,Si
24/08/2015,4,NULO,27,NULO,Si
25/08/2015,0,NULO,24.5,NULO,No
26/08/2015,0,NULO,23.2,NULO,No
27/08/2015,0,NULO,23.3,NULO,No
28/08/2015,0.6,NULO,22,NULO,Si
29/08/2015,4.8,NULO,24.6,14,Si
30/08/2015,1.7,NULO,NULO,NULO,Si
31/08/2015,0,NULO,24.7,13.8,No
01/09/2015,5.9,NULO,25.4,NULO,Si
02/09/2015,34.6,NULO,26.1,13.8,Si
03/09/2015,34.5,NULO,24.2,NULO,Si
04/09/2015,7.9,NULO,25,13.4,Si
05/09/2015,4.9,NULO,26.8,NULO,Si
06/09/2015,19.9,NULO,NULO,13,Si
07/09/2015,0,NULO,26.7,NULO,No
08/09/2015,0,NULO,NULO,NULO,No
09/09/2015,0,NULO,27.7,NULO,No
10/09/2015,0,3.81,27,14.6,No
11/09/2015,0,NULO,26.8,NULO,No
12/09/2015,0.1,NULO,24.5,14.8,Si
13/09/2015,47.6,NULO,NULO,NULO,Si
14/09/2015,24.1,NULO,22.5,14.2,Si
15/09/2015,2.3,NULO,26.1,NULO,Si
16/09/2015,9.8,NULO,NULO,14.8,Si
17/09/2015,68.7,NULO,25.2,NULO,Si
18/09/2015,2.6,NULO,27.1,14.2,Si
19/09/2015,0,NULO,25.6,NULO,No
20/09/2015,0,NULO,26,14.4,No
21/09/2015,0,NULO,25.5,NULO,No
22/09/2015,0,NULO,24,NULO,No
23/09/2015,0,NULO,26.9,NULO,No
24/09/2015,0,NULO,24,13.2,No
25/09/2015,0.5,NULO,21,NULO,Si
26/09/2015,9.1,NULO,16.9,12.4,Si
27/09/2015,2.3,NULO,NULO,NULO,Si
28/09/2015,8.5,NULO,19.5,12.6,Si
29/09/2015,9.1,NULO,20.7,NULO,Si
30/09/2015,0.3,NULO,18.7,12.4,Si
01/10/2015,0,NULO,19.6,12.8,No
02/10/2015,0,2.1,23.5,10.6,No
03/10/2015,0,NULO,26.6,9.4,No
04/10/2015,0,NULO,27.4,NULO,No
05/10/2015,0,NULO,27.1,NULO,No
06/10/2015,0,NULO,26.6,13.5,No
07/10/2015,0,NULO,27.6,NULO,No
08/10/2015,0,NULO,28,12.8,No
09/10/2015,0,NULO,NULO,NULO,No
10/10/2015,0,NULO,27.7,12.6,No
11/10/2015,0,NULO,25.7,NULO,No
12/10/2015,0,NULO,26.1,13.8,No
13/10/2015,0,NULO,25.6,NULO,No
14/10/2015,0,NULO,22,13.6,No
15/10/2015,0,NULO,23.8,NULO,No
16/10/2015,0,NULO,23.5,NULO,No
17/10/2015,0.3,NULO,16,NULO,Si
18/10/2015,0.1,NULO,NULO,11.8,Si
19/10/2015,0,NULO,NULO,NULO,No
20/10/2015,0,NULO,26.1,NULO,No
21/10/2015,0,NULO,22.6,NULO,No
22/10/2015,2.1,NULO,25.2,14.2,Si
23/10/2015,1.1,NULO,24.9,NULO,Si
24/10/2015,0,NULO,23.1,15.2,No
25/10/2015,0.1,NULO,NULO,NULO,Si
26/10/2015,0,NULO,20,13,No
27/10/2015,1.1,NULO,23.1,NULO,Si
28/10/2015,11.6,NULO,NULO,14,Si
29/10/2015,0,NULO,25.6,NULO,No
30/10/2015,1,NULO,21.6,13.2,Si
31/10/2015,0.1,NULO,23.4,NULO,Si
01/11/2015,0,NULO,24.2,NULO,No
02/11/2015,0,NULO,24.6,NULO,No
03/11/2015,0,NULO,26.6,NULO,No
04/11/2015,0.7,NULO,26.2,NULO,Si
05/11/2015,0,NULO,26,12.6,No
06/11/2015,0,NULO,25.5,NULO,No
07/11/2015,0,NULO,25.1,13.4,No
08/11/2015,0,NULO,19.6,NULO,No
09/11/2015,0,NULO,25.6,11.6,No
10/11/2015,0,NULO,25,NULO,No
11/11/2015,0,NULO,NULO,13,No
12/11/2015,0,NULO,25.5,NULO,No
13/11/2015,3.2,NULO,22.2,NULO,Si
14/11/2015,0,NULO,18.1,NULO,No
15/11/2015,0,NULO,NULO,NULO,No
16/11/2015,0,NULO,26.1,NULO,No
17/11/2015,0,NULO,23.6,NULO,No
18/11/2015,0,NULO,25.8,NULO,No
19/11/2015,0,NULO,20.8,13,No
20/11/2015,0,1.13,25.1,NULO,No
21/11/2015,0,2.06,23.6,12.2,No
22/11/2015,1.1,NULO,NULO,NULO,Si
23/11/2015,0,NULO,22,9.2,No
24/11/2015,0,NULO,24.1,NULO,No
25/11/2015,0.2,NULO,26,12,Si
26/11/2015,0,NULO,24.6,NULO,No
27/11/2015,0,NULO,21.9,10.4,No
28/11/2015,0,NULO,24.6,NULO,No
29/11/2015,0,NULO,NULO,NULO,No
30/11/2015,0,NULO,NULO,NULO,No
01/12/2015,0,NULO,28.1,NULO,No
02/12/2015,0,NULO,26.1,NULO,No
03/12/2015,0.8,NULO,20.5,11.8,Si
04/12/2015,0.2,NULO,19.5,NULO,Si
05/12/2015,0,NULO,NULO,9.6,No
06/12/2015,0,NULO,NULO,NULO,No
07/12/2015,0,NULO,21,8.7,No
08/12/2015,0.2,NULO,22.6,NULO,Si
09/12/2015,0,NULO,21.2,10.4,No
10/12/2015,0,NULO,23.4,NULO,No
11/12/2015,0,NULO,24,9.8,No
12/12/2015,0,NULO,22,NULO,No
13/12/2015,0,NULO,21.4,NULO,No
14/12/2015,0,NULO,23.4,NULO,No
15/12/2015,0,NULO,25.1,NULO,No
16/12/2015,0,NULO,25.8,NULO,No
17/12/2015,0,NULO,27.2,11.8,No
18/12/2015,0,NULO,19.5,NULO,No
19/12/2015,0,NULO,22.5,7.2,No
20/12/2015,0,NULO,NULO,NULO,No
21/12/2015,0,NULO,NULO,11,No
22/12/2015,0,NULO,24.5,NULO,No
23/12/2015,0,NULO,20.1,NULO,No
24/12/2015,0,NULO,24.6,NULO,No
25/12/2015,0,NULO,25.6,10,No
26/12/2015,0,NULO,26.1,11,No
27/12/2015,0,NULO,25.8,NULO,No
28/12/2015,0,NULO,25.2,NULO,No
29/12/2015,0,NULO,27.5,NULO,No
30/12/2015,0,NULO,27.1,NULO,No
31/12/2015,0,NULO,28.2,12.2,No
01/01/2016,0,1.25,28.1,NULO,No
02/01/2016,0,2.79,25.1,11.8,No
03/01/2016,0,7.37,20.5,11.8,No
04/01/2016,1.9,2.44,20,9.4,Si
05/01/2016,0,NULO,21.8,8.8,No
06/01/2016,0,NULO,21.2,NULO,No
07/01/2016,0,NULO,20.9,8.7,No
08/01/2016,0,5.81,NULO,8.7,No
09/01/2016,0,NULO,22.6,6.8,No
10/01/2016,0,5.81,20.8,10.6,No
11/01/2016,0,NULO,23.5,6.8,No
12/01/2016,0,NULO,18,NULO,No
13/01/2016,4.5,NULO,11.8,7.5,Si
14/01/2016,0,1.07,NULO,8,No
15/01/2016,0,NULO,25.1,NULO,No
16/01/2016,0,NULO,19.8,7.6,No
17/01/2016,0,NULO,NULO,NULO,No
18/01/2016,0,NULO,19.5,NULO,No
19/01/2016,0,NULO,NULO,6,No
20/01/2016,0,NULO,NULO,NULO,No
21/01/2016,0,NULO,NULO,8,No
22/01/2016,0,NULO,NULO,NULO,No
23/01/2016,0,NULO,NULO,NULO,No
24/01/2016,0,NULO,24.6,NULO,No
25/01/2016,0,NULO,25.6,8.7,No
26/01/2016,0,NULO,NULO,12.4,No
27/01/2016,0,NULO,21.6,NULO,No
28/01/2016,0,NULO,24.4,12.4,No
29/01/2016,0,NULO,27.5,NULO,No
30/01/2016,0,NULO,23,8.4,No
31/01/2016,0,8.14,NULO,10.2,No
01/02/2016,0,5.32,27,10,No
02/02/2016,0,NULO,26,12.6,No
03/02/2016,0,6.63,28.4,11.5,No
04/02/2016,0,NULO,22,NULO,No
05/02/2016,0,NULO,25,NULO,No
06/02/2016,0,NULO,20.5,9.6,No
07/02/2016,0,NULO,NULO,NULO,No
08/02/2016,0,NULO,21.3,NULO,No
09/02/2016,0,NULO,16.9,NULO,No
10/02/2016,0,NULO,15,NULO,No
11/02/2016,0,NULO,21.6,5,No
12/02/2016,0,NULO,21.9,NULO,No
13/02/2016,0,NULO,23.1,5.9,No
14/02/2016,0,NULO,NULO,NULO,No
15/02/2016,0,NULO,NULO,9.5,No
16/02/2016,0,NULO,NULO,NULO,No
17/02/2016,0,NULO,25.2,9.4,No
18/02/2016,0,NULO,26.1,NULO,No
19/02/2016,0,7.28,27.5,NULO,No
20/02/2016,0,4.83,25.6,9.5,No
21/02/2016,0,NULO,NULO,NULO,No
22/02/2016,0,NULO,27.1,NULO,No
23/02/2016,0,NULO,28.1,12.5,No
24/02/2016,0,NULO,27.6,10.4,No
25/02/2016,0,5.98,27.4,10,No
26/02/2016,0,NULO,24.8,NULO,No
27/02/2016,0.2,NULO,NULO,9,Si
28/02/2016,0.5,NULO,NULO,NULO,Si
29/02/2016,0,NULO,NULO,11.8,No
01/03/2016,0,4.27,22.2,12.4,No
02/03/2016,1.2,2.05,14,10.6,Si
03/03/2016,0,NULO,20.5,NULO,No
04/03/2016,0,NULO,20.4,10.5,No
05/03/2016,0,NULO,NULO,NULO,No
06/03/2016,0,NULO,NULO,NULO,No
07/03/2016,0,NULO,24.2,12.2,No
08/03/2016,0.2,NULO,22.5,NULO,Si
09/03/2016,2.4,NULO,18.2,11.5,Si
10/03/2016,0,NULO,16.5,9,No
11/03/2016,0,NULO,19.2,5.4,No
12/03/2016,0,NULO,25.1,6.4,No
13/03/2016,0,NULO,NULO,NULO,No
14/03/2016,0,NULO,NULO,11.3,No
15/03/2016,0,NULO,29.9,NULO,No
16/03/2016,0,NULO,28,14.7,No
17/03/2016,0,4.97,27.6,14.5,No
18/03/2016,0,6.12,26.2,14,No
19/03/2016,0,5.58,NULO,13.2,No
20/03/2016,0,NULO,NULO,NULO,No
21/03/2016,0,NULO,18.7,NULO,No
22/03/2016,0,NULO,23.9,NULO,No
23/03/2016,0,NULO,25.1,11.2,No
24/03/2016,0,NULO,26.5,NULO,No
25/03/2016,0,NULO,NULO,NULO,No
26/03/2016,0,NULO,27,14.8,No
27/03/2016,0,NULO,NULO,NULO,No
28/03/2016,0,NULO,28.5,16,No
29/03/2016,0,NULO,28.2,NULO,No
30/03/2016,0,NULO,NULO,14.6,No
31/03/2016,0,NULO,NULO,NULO,No
01/04/2016,0,NULO,NULO,NULO,No
02/04/2016,0,NULO,NULO,NULO,No
03/04/2016,0,NULO,NULO,NULO,No
04/04/2016,0,NULO,NULO,NULO,No
05/04/2016,0,NULO,NULO,NULO,No
06/04/2016,0,NULO,NULO,NULO,No
07/04/2016,0,NULO,NULO,NULO,No
08/04/2016,0,NULO,NULO,NULO,No
09/04/2016,2.7,NULO,NULO,NULO,Si
10/04/2016,0,NULO,NULO,NULO,No
11/04/2016,0,NULO,31.9,14,No
12/04/2016,0,NULO,31.2,16.4,No
13/04/2016,0,NULO,31.6,16,No
14/04/2016,0,NULO,30,15,No
15/04/2016,0,NULO,29.6,15.6,No
16/04/2016,0,NULO,29.6,16.2,No
17/04/2016,0,NULO,28.7,16.1,No
18/04/2016,7.1,NULO,29.5,16.8,Si
19/04/2016,6.3,NULO,26.5,12.5,Si
20/04/2016,15.9,NULO,21.3,11.4,Si
21/04/2016,0,NULO,23,11,No
22/04/2016,2.7,NULO,21,11,Si
23/04/2016,0,NULO,21.4,12.8,No
24/04/2016,0,NULO,25.8,11.4,No
25/04/2016,0,NULO,27.6,13.2,No
26/04/2016,0,NULO,26.4,14,No
27/04/2016,0,NULO,29.5,13,No
28/04/2016,0,NULO,30.5,14.2,No
29/04/2016,0,NULO,30,15.3,No
30/04/2016,0,NULO,28.1,15,No
01/05/2016,0,NULO,31,13.4,No
02/05/2016,0,NULO,33,15,No
03/05/2016,0,8.38,30.4,15.2,No
04/05/2016,0,5.85,30.1,16.4,No
05/05/2016,0,6.9,28.4,14.5,No
06/05/2016,0,8.29,28.1,15.2,No
07/05/2016,0,NULO,30,15.6,No
08/05/2016,0.8,NULO,32.4,18,Si
09/05/2016,0,NULO,30,15,No
10/05/2016,0.7,NULO,30,15,Si
11/05/2016,2.2,3.63,28.4,13.8,Si
12/05/2016,0.8,NULO,26.2,NULO,Si
13/05/2016,0,NULO,24.7,NULO,No
14/05/2016,0.2,NULO,25.4,13.5,Si
15/05/2016,15.1,3.66,26,14.8,Si
16/05/2016,0,NULO,25.1,NULO,No
17/05/2016,1.5,NULO,27.5,NULO,Si
18/05/2016,2.4,NULO,27.8,NULO,Si
19/05/2016,0,NULO,28.2,NULO,No
20/05/2016,0,NULO,31.1,NULO,No
21/05/2016,1.2,NULO,31.5,NULO,Si
22/05/2016,0,NULO,30.5,NULO,No
23/05/2016,1.1,NULO,30,NULO,Si
24/05/2016,1.3,NULO,29.5,NULO,Si
25/05/2016,0.1,NULO,31.4,NULO,Si
26/05/2016,0,NULO,28,NULO,No
27/05/2016,0,NULO,30,NULO,No
28/05/2016,0,NULO,28,NULO,No
29/05/2016,0,NULO,29,NULO,No
30/05/2016,0,NULO,28,NULO,No
31/05/2016,26.4,NULO,27.5,NULO,Si
01/06/2016,4.4,NULO,24.6,13.5,Si
02/06/2016,1.9,NULO,25.4,14,Si
03/06/2016,4.5,3.89,23.1,14.5,Si
04/06/2016,0.2,3.49,25,13.8,Si
05/06/2016,4,4.02,24.4,11.8,Si
06/06/2016,0,4.48,24.6,12.2,No
07/06/2016,0.3,3.43,26.1,12.8,Si
08/06/2016,0.1,3.93,25.8,12.4,Si
09/06/2016,0,4.32,25,14.6,No
10/06/2016,1.9,5.05,25.5,15,Si
11/06/2016,2.4,NULO,25,14,Si
12/06/2016,1.8,1.28,27.1,14.2,Si
13/06/2016,2.5,NULO,26,14,Si
14/06/2016,0.1,5.26,25.5,14,Si
15/06/2016,0.9,NULO,26.4,14.5,Si
16/06/2016,0.6,NULO,28,15.8,Si
17/06/2016,0,4.93,26.9,13.9,No
18/06/2016,0,NULO,26,14.5,No
19/06/2016,0,NULO,24.3,13.7,No
20/06/2016,6.6,NULO,23.2,14.6,Si
21/06/2016,2.2,NULO,22.6,13,Si
22/06/2016,1.5,4.53,25.6,13.4,Si
23/06/2016,0,5.75,24.5,12,No
24/06/2016,1,5.58,25.6,13.7,Si
25/06/2016,27.1,1.12,25.4,15,Si
26/06/2016,12.2,1.25,25.5,14.6,Si
27/06/2016,10.6,3.62,26.5,14.2,Si
28/06/2016,0.8,5.07,26.3,13.5,Si
29/06/2016,14.9,5.43,24.8,13.3,Si
30/06/2016,17,7.08,25.4,12.5,Si
01/07/2016,14,NULO,24,13.6,Si
02/07/2016,0.3,3.84,25.1,13.6,Si
03/07/2016,14.3,5.82,26.6,13.3,Si
04/07/2016,11.3,NULO,25.5,13,Si
05/07/2016,6.9,6.33,26.5,13.5,Si
06/07/2016,1,NULO,26.6,13.5,Si
07/07/2016,5.7,2.38,28,12.8,Si
08/07/2016,2.9,5.48,26,12.5,Si
09/07/2016,0,5.8,27.1,14.5,No
10/07/2016,6.3,7.16,26.6,14.2,Si
11/07/2016,11.1,3.96,21.4,14.5,Si
12/07/2016,17.1,NULO,22.5,NULO,Si
13/07/2016,2.9,NULO,24.1,12,Si
14/07/2016,0,4.08,23.5,13,No
15/07/2016,0,NULO,NULO,NULO,No
16/07/2016,7.8,NULO,25.4,NULO,Si
17/07/2016,3.6,NULO,NULO,NULO,Si
18/07/2016,18,NULO,25.9,NULO,Si
19/07/2016,0.2,NULO,23.9,NULO,Si
20/07/2016,2,NULO,23,NULO,Si
21/07/2016,17.1,NULO,23.4,14.6,Si
22/07/2016,7.2,NULO,24.4,NULO,Si
